Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,36,Australia,AUS,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,297706,297706,730693,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,40,Austria,AUT,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,891171,891171,1536575,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,40,Austria,AUT,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,716064,716064,1597815,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,56,Belgium,BEL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,28673910,28673910,53957067,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,56,Belgium,BEL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2465843,2465843,4690786,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,70,Bosnia Herzegovina,BIH,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,93974,93974,152154,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,76,Brazil,BRA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,927180,927180,1705281,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,100,Bulgaria,BGR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,769918,769918,1301964,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,112,Belarus,BLR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2130950,2130950,3597804,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,124,Canada,CAN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,6312,6312,14615,6,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,124,Canada,CAN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,165295,165295,376069,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,156,China,CHN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,777408,777408,2833595,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,156,China,CHN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,201290,201290,312318,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,170,Colombia,COL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,810,810,1767,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,191,Croatia,HRV,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,73119,73119,165622,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,196,Cyprus,CYP,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2300,2300,6063,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,203,Czechia,CZE,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,118710,118710,766534,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,203,Czechia,CZE,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,3745807,3745807,8214616,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,208,Denmark,DNK,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1547025,1547025,3834574,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,208,Denmark,DNK,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2197933,2197933,5545655,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,233,Estonia,EST,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2890294,2890294,4981180,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,246,Finland,FIN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,7425,7425,24640,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,246,Finland,FIN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,330306,330306,873516,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,251,France,FRA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,8712399,8712399,16037292,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,251,France,FRA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1638381,1638381,3696584,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,268,Georgia,GEO,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,3130,3130,11853,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,276,Germany,DEU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,35694280,35694280,83782470,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,276,Germany,DEU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,8760800,8760800,17449404,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,288,Ghana,GHA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,28000,28000,58539,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,300,Greece,GRC,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,30858,30858,141680,6,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,344,"China, Hong Kong SAR",HKG,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2,2,200,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,348,Hungary,HUN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2176530,2176530,4026748,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,348,Hungary,HUN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1983581,1983581,3788700,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,360,Indonesia,IDN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,43455,43455,88937,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,368,Iraq,IRQ,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,214920,214920,442630,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,372,Ireland,IRL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,601709,601709,1522642,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,376,Israel,ISR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,90,90,264,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,381,Italy,ITA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,3209347,3209347,7995364,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,381,Italy,ITA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,7279463,7279463,12453564,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,384,Côte d'Ivoire,CIV,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,10,10,11,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,392,Japan,JPN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,26777,26777,258268,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,392,Japan,JPN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,37,37,16,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,398,Kazakhstan,KAZ,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,4352,4352,14190,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,400,Jordan,JOR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,5280,5280,21079,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,410,Rep. of Korea,KOR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,14789796,14789796,28932523,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,410,Rep. of Korea,KOR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,357039,357039,1002696,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,417,Kyrgyzstan,KGZ,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,404,404,1563,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,428,Latvia,LVA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,384776,384776,789677,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,440,Lithuania,LTU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,12894,12894,23179,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,440,Lithuania,LTU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,3385690,3385690,6439207,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,442,Luxembourg,LUX,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,15000,15000,37714,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,458,Malaysia,MYS,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,58908,58908,23669,6,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,484,Mexico,MEX,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,204,204,204,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,484,Mexico,MEX,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,48604,48604,150234,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,490,"Other Asia, nes",,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,5500,5500,8226,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,498,Rep. of Moldova,MDA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,16071,16071,45617,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,499,Montenegro,MNE,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,3080,3080,11273,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,504,Morocco,MAR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,80015,80015,155368,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,512,Oman,OMN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,3852,3852,16270,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,528,Netherlands,NLD,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,44108250,44108250,75606439,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,528,Netherlands,NLD,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1145977,1145977,2126391,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,554,New Zealand,NZL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,21640,21640,46916,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,568,"Other Europe, nes",,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,956,956,5238,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,579,Norway,NOR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,137653,137653,285580,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,604,Peru,PER,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,29,29,10,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,620,Portugal,PRT,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,875625,875625,1664285,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,634,Qatar,QAT,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1820,1820,11661,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,642,Romania,ROU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,21371920,21371920,34825565,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,642,Romania,ROU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2151739,2151739,4863449,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,643,Russian Federation,RUS,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1698424,1698424,2192826,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,643,Russian Federation,RUS,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,5455978,5455978,11845442,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,682,Saudi Arabia,SAU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,4557810,4557810,6557876,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,682,Saudi Arabia,SAU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1,1,4,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,688,Serbia,SRB,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,20,20,86,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,688,Serbia,SRB,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,924241,924241,1654221,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,699,India,IND,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1153,1153,3435,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,699,India,IND,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,491682,491682,1061287,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,702,Singapore,SGP,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,225500,225500,1015099,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,702,Singapore,SGP,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2,2,194,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,703,Slovakia,SVK,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,285706,285706,884892,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,703,Slovakia,SVK,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2363007,2363007,5282363,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,704,Viet Nam,VNM,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,8287,8287,35652,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,705,Slovenia,SVN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1177226,1177226,2342090,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,710,South Africa,ZAF,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,154965,154965,345706,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,724,Spain,ESP,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,8479154,8479154,15101377,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,724,Spain,ESP,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1295408,1295408,2374845,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,752,Sweden,SWE,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,6941,6941,44700,6,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,752,Sweden,SWE,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,398199,398199,859159,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,757,Switzerland,CHE,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,11731,11731,207379,6,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,757,Switzerland,CHE,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,327749,327749,721192,6,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,760,Syria,SYR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,8000,8000,28457,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,764,Thailand,THA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,108871,108871,239570,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,784,United Arab Emirates,ARE,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2244060,2244060,3839912,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,784,United Arab Emirates,ARE,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,108022,108022,256507,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,788,Tunisia,TUN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,54000,54000,107843,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,792,Turkey,TUR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,12122,12122,28348,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,792,Turkey,TUR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2707879,2707879,5032793,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,795,Turkmenistan,TKM,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,21421,21421,104422,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,804,Ukraine,UKR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,3258404,3258404,4561281,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,804,Ukraine,UKR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1011499,1011499,2215706,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,818,Egypt,EGY,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,146050,146050,283330,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,826,United Kingdom,GBR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,232990,232990,1347701,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,826,United Kingdom,GBR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,394743,394743,917330,0,
H5,2019,2019,2019,6,1,1,Import,616,Poland,POL,842,USA,USA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,239610,239610,1843962,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,842,USA,USA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,998213,998213,2340197,0,
H5,2019,2019,2019,6,1,2,Export,616,Poland,POL,860,Uzbekistan,UZB,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,360,360,1476,0,
H5,2019,2019,2019,6,1,1,Import,620,Portugal,PRT,0,World,WLD,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,90268984,90268984,155829450,6,
H5,2019,2019,2019,6,1,2,Export,620,Portugal,PRT,0,World,WLD,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,459555,459555,798835,6,
H5,2019,2019,2019,6,1,2,Export,620,Portugal,PRT,24,Angola,AGO,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,56515,56515,165773,0,
H5,2019,2019,2019,6,1,1,Import,620,Portugal,PRT,40,Austria,AUT,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1000,1000,1917,0,
H5,2019,2019,2019,6,1,1,Import,620,Portugal,PRT,56,Belgium,BEL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,10567297,10567297,16208463,0,
H5,2019,2019,2019,6,1,1,Import,620,Portugal,PRT,76,Brazil,BRA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,6,6,307,0,
H5,2019,2019,2019,6,1,2,Export,620,Portugal,PRT,76,Brazil,BRA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,5280,5280,8379,0,
H5,2019,2019,2019,6,1,2,Export,620,Portugal,PRT,132,Cabo Verde,CPV,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2260,2260,6749,0,
H5,2019,2019,2019,6,1,1,Import,620,Portugal,PRT,156,China,CHN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,350,350,1195,0,
H5,2019,2019,2019,6,1,2,Export,620,Portugal,PRT,156,China,CHN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,240,240,3658,0,
H5,2019,2019,2019,6,1,1,Import,620,Portugal,PRT,196,Cyprus,CYP,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,6300,6300,24334,0,
H5,2019,2019,2019,6,1,1,Import,620,Portugal,PRT,251,France,FRA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,670675,670675,1390863,6,
H5,2019,2019,2019,6,1,2,Export,620,Portugal,PRT,251,France,FRA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,28,28,101,0,
H5,2019,2019,2019,6,1,1,Import,620,Portugal,PRT,276,Germany,DEU,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,20838350,20838350,37247973,6,
H5,2019,2019,2019,6,1,1,Import,620,Portugal,PRT,381,Italy,ITA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,536904,536904,1814354,6,
H5,2019,2019,2019,6,1,1,Import,620,Portugal,PRT,392,Japan,JPN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,249,249,1223,6,
H5,2019,2019,2019,6,1,1,Import,620,Portugal,PRT,410,Rep. of Korea,KOR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,400749,400749,975189,0,
H5,2019,2019,2019,6,1,2,Export,620,Portugal,PRT,410,Rep. of Korea,KOR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,10658,10658,4772,0,
H5,2019,2019,2019,6,1,2,Export,620,Portugal,PRT,504,Morocco,MAR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,31,31,709,0,
H5,2019,2019,2019,6,1,2,Export,620,Portugal,PRT,508,Mozambique,MOZ,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,7445,7445,16260,0,
H5,2019,2019,2019,6,1,1,Import,620,Portugal,PRT,528,Netherlands,NLD,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,16672130,16672130,28191202,0,
H5,2019,2019,2019,6,1,1,Import,620,Portugal,PRT,616,Poland,POL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,837699,837699,1676195,0,
H5,2019,2019,2019,6,1,2,Export,620,Portugal,PRT,616,Poland,POL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,445,445,2142,0,
H5,2019,2019,2019,6,1,2,Export,620,Portugal,PRT,678,Sao Tome and Principe,STP,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,550,550,1435,0,
H5,2019,2019,2019,6,1,1,Import,620,Portugal,PRT,704,Viet Nam,VNM,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,120,120,2139,0,
H5,2019,2019,2019,6,1,1,Import,620,Portugal,PRT,724,Spain,ESP,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,38614931,38614931,66459357,0,
H5,2019,2019,2019,6,1,2,Export,620,Portugal,PRT,724,Spain,ESP,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,375893,375893,586580,6,
H5,2019,2019,2019,6,1,1,Import,620,Portugal,PRT,757,Switzerland,CHE,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,7,7,124,0,
H5,2019,2019,2019,6,1,1,Import,620,Portugal,PRT,826,United Kingdom,GBR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1121194,1121194,1829328,0,
H5,2019,2019,2019,6,1,2,Export,620,Portugal,PRT,826,United Kingdom,GBR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,210,210,2270,0,
H5,2019,2019,2019,6,1,1,Import,620,Portugal,PRT,842,USA,USA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1021,1021,5277,6,
H5,2019,2019,2019,6,1,1,Import,642,Romania,ROU,0,World,WLD,390720,"Polyethers; in primary forms, excluding polyacetals",1,No Quantity,0,,122820730,6,
H5,2019,2019,2019,6,1,2,Export,642,Romania,ROU,0,World,WLD,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,74357032,74357032,119428155,6,
H5,2019,2019,2019,6,1,1,Import,642,Romania,ROU,8,Albania,ALB,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,2200,2200,7979,0,
H5,2019,2019,2019,6,1,2,Export,642,Romania,ROU,8,Albania,ALB,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,405770,405770,633394,0,
H5,2019,2019,2019,6,1,2,Export,642,Romania,ROU,36,Australia,AUS,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,103200,103200,182864,0,
H5,2019,2019,2019,6,1,1,Import,642,Romania,ROU,40,Austria,AUT,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,115274,115274,315126,0,
H5,2019,2019,2019,6,1,2,Export,642,Romania,ROU,40,Austria,AUT,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,213933,213933,336870,0,
H5,2019,2019,2019,6,1,1,Import,642,Romania,ROU,56,Belgium,BEL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,13526978,13526978,21708097,0,
H5,2019,2019,2019,6,1,2,Export,642,Romania,ROU,56,Belgium,BEL,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,3249695,3249695,5751872,0,
H5,2019,2019,2019,6,1,2,Export,642,Romania,ROU,70,Bosnia Herzegovina,BIH,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,670210,670210,1016285,0,
H5,2019,2019,2019,6,1,2,Export,642,Romania,ROU,76,Brazil,BRA,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,551490,551490,913827,0,
H5,2019,2019,2019,6,1,1,Import,642,Romania,ROU,100,Bulgaria,BGR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,152121,152121,251869,0,
H5,2019,2019,2019,6,1,2,Export,642,Romania,ROU,100,Bulgaria,BGR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,1367859,1367859,2094361,0,
H5,2019,2019,2019,6,1,2,Export,642,Romania,ROU,112,Belarus,BLR,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,140000,140000,239650,0,
H5,2019,2019,2019,6,1,2,Export,642,Romania,ROU,148,Chad,TCD,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,38,38,559,0,
H5,2019,2019,2019,6,1,1,Import,642,Romania,ROU,156,China,CHN,390720,"Polyethers; in primary forms, excluding polyacetals",8,Weight in kilograms,440,440,487,0,
